,id,price,floor,max_floor,year,type,total_square,kitchen_square,living_square,room_square,planning,rooms,toilet,view,balcony,renovation,ceiling,elevator,building,overlap,inside,parking,apartment,source,consultant,name,address,description
578,256849982,2450000,6,9,2021.0,Вторичка,28.0,,,,,С,1 совмещенный,На улицу,1 лоджия,Косметический,"2,7 м",Есть грузовой,Кирпичный,,,Наземная,,Степан Горюнов,Лидер,"Студия, 28 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам отличную студию в перспективном районе Арбан. Дом сдан. Квартира с ремонтом, стены окрашены, натяжные потолки, на полу ламинат, сделан фартук под гарнитур, санузел в кафеле, установлена душевая кабина, застекленная лоджия, на лоджии уложен кафель.
Развитая инфраструктура ,все в шаговой доступности.
Просмотр в любое время."
579,252473946,4450000,7,9,2020.0,Вторичка,70.0,,,,Изолированная,3,1 раздельный,На улицу и двор,1 балкон,Косметический,"2,8 м",Есть грузовой,Кирпичный,,,Наземная,,Олейник Ольга,Лидер,"3-комн. квартира, 70 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Квартира в новом доме с чистовой отделкой от застройщика. Хороший востребованный район, все в шаговой доступности. Двор закрытого типа с детской, спортивной площадкой. Можно по ипотеке. Помощь в оформлении. На все интересующие Вас вопросы  отвечу по телефону или при личной встречи. Квартиру могу показать в любое время."
580,254369573,2660000,9,9,2021.0,Вторичка,36.6,11.0,,,,1,1 совмещенный,На улицу и двор,1 балкон,Косметический,,Есть грузовой,Монолитный,,,Наземная,,Олейник Ольга,Лидер,"1-комн. квартира, 36,6 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Полноценная однокомнатная квартира на 2 стороны РАСПАШОНКА, при желании можно сделать евро двушку! 9-ый этаж в данном доме - не последний! Над ним - 10-й технический!
 В самой квартире предчиставая отделка: идеально ровные стены и полы, готовые к работе,  СЕРТИФИКАТ на натяжной потолок- в ПОДАРОК!
Хорошая входная дверь, которую не нужно менять! 
Грузовой лифт!
 Преимуществом именно этой  квартиры является прекрасный вид из окна: ""нет эффекта морда в морду"".
 Данный район в настоящее время является самым развивающимся: уже построены новый кинотеатр, детский сад, торговые центры, планируется строительство новой школы и поликлиники, ледового дворца!
 По всем вопросам звоните или пишите, полное сопровождение сделки, оказываем помощь в оформлении ипотеки!"
581,260121808,3890000,4,10,,Вторичка,58.1,13.0,40.0,,,2,1 раздельный,,1 балкон,Без ремонта,"2,5 м",Есть грузовой,Монолитный,,,Наземная,,Светлана Валериевна Вахрамеева,Жилфонд,"2-комн. квартира, 58,1 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Федеральное агентство недвижимости ЖИЛФОНД предлагает просторную 2х комнатную квартиру в самом перспективном и современном районе города Абакана.В квартире все готово для ремонта-стены и полы ровные,сертификат на натяжные потолки,балкон остеклен.Рядом развитая инфраструктура-новый детский сад,множество магазинов,ТЦДОМИНИОН,АЛЛЕЯ,салоны,автобусная остановка.Звоните отвечу на все вопросы.Поможем в оформлении ипотеки по сниженной процентной ставке от банков партнеров.Место,куда Вы будете с гордостью звать гостей.
	
	При звонке, пожалуйста, сообщите номер варианта - 
   
	JV002019100411"
582,256779728,2670000,1,9,,Вторичка,35.8,,,,,1,,,,,,,Монолитно кирпичный,,,,,Павел Шурышев,Глобус-Недвижимость,"1-комн. квартира, 35,8 м²","Хакасия респ., Абакан, ул. Кирова, 206А",Продам отличную 1 комнатную квартиру в новом доме.
583,257616890,2320000,9,9,2021.0,Вторичка,26.3,,,,,С,1 совмещенный,,1 балкон,Без ремонта,,"1 пасс., 1 груз.",Монолитный,,,,,ID 15142775,Собственник,"Студия, 26,3 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам студию в пеpспeктивном и быcтpо paзвивающемcя paйoнe ""Aрбан"". B пoдъезде устанoвлeнa сиcтeмa видeо нaблюдeния. В 100 метрах от дома располагается детский сад ""Дашенька"", начато строительство школы и больницы; в этом районе есть все социально-значимые объекты (продуктовые магазины, салоны красоты, аптеки и т.д.), в шаговой доступности гипермаркет Поляна и Доминион; а также парк Победы Отличная транспортная развязка позволяет быстро добраться в любой район города и выехать за его пределы."
584,253756672,2660000,9,9,2021.0,Вторичка,36.6,,,,,1,1 совмещенный,На улицу и двор,1 лоджия,Без ремонта,,Есть грузовой,Монолитно кирпичный,,,Наземная,,Степан Горюнов,Лидер,"1-комн. квартира, 36,6 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Полноценная однокомнатная квартира на 2 стороны РАСПАШОНКА, при желании можно сделать евро двушку! 9-ый этаж в данном доме - не последний! Над ним - 10-й технический!
 В самой квартире предчиставая отделка: идеально ровные стены и полы, готовые к работе,  СЕРТИФИКАТ на натяжной потолок- в ПОДАРОК!
Хорошая входная дверь, которую не нужно менять! 
Грузовой лифт!
 Преимуществом именно этой  квартиры является прекрасный вид из окна: ""нет эффекта морда в морду"".
 Данный район в настоящее время является самым развивающимся: уже построены новый кинотеатр, детский сад, торговые центры, планируется строительство новой школы и поликлиники, ледового дворца!
 По всем вопросам звоните или пишите, полное сопровождение сделки, оказываем помощь в оформлении ипотеки!"
585,253831571,1870000,5,9,,Вторичка,26.4,,,,,1,1 совмещенный,На улицу,1 лоджия,Косметический,,Есть грузовой,,,,Наземная,,Степан Горюнов,Лидер,"1-комн. квартира, 26,4 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам студию. Чистовая отделка под обои и напольное покрытие. Сертификат на натяжной потолок на всю площадь квартиры. Уютвый большой двор. Детсад, школа в шаговой доступности. Дом введён в эксплуатацию. Документы на руках. Цена окончательная."
586,260121827,2300000,9,9,,Вторичка,26.3,,,,,С,,,,,,Есть грузовой,Кирпичный,,,Наземная,,Татьяна Юрьевна Пономаренко,Жилфонд,"Студия, 26,3 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Уважаемые покупатели!!

 Продаётся прекрасная студия в перспективном и быстро развивающемся районе Арбан . Район идеально подходит тем, кто ведет активный образ жизни.

 Современный монолитно-кирпичный дом.

 В подъезде установлена система видео наблюдения. 

 А теперь о квартире-

 общая площадь 27 кв.м. плюс балкон 2.2 кв.м., 

 видовой 9 этаж.,  

 В квартире сделан отличный ремонт, санузел в кафельной плитке, установлена сантехника, хорошие качественные смесители. На полу постелен ламинат, потолок натянут, света очень много в квартире, закреплены сразу гардины под шторы

 Отличный инвестиционный вариант- недвижимость в цене только растет., 

 В 100 метрах от дома располагается детский сад Дашенька, начато строительство школы и больницы., 

 в этом районе есть все социально-значимые объекты (продуктовые магазины, салоны красоты, аптеки и т.д.), в шаговой доступности гипермаркет Поляна и Доминион.,  а также парк Победы

 Отличная транспортная развязка позволяет быстро добраться в любой район города и выехать за его пределы.

 Рассмотрим любые виды расчётов. ЗВОНИТЕН!! Лучше один раз увидеть вживую, чем сто раз смотреть в интернете, 

Обращайтесь!! Сопроводим на каждом этапе от первого визита до подписания основного догвоора. Ипотека с АН Жилфонд выгодна, а сделки комфортны и безопасны!!
	
	При звонке, пожалуйста, сообщите номер варианта - 
   
	JV001019102576"
587,260121812,2370000,9,10,,Вторичка,26.3,,,,,С,1 совмещенный,,1 балкон,Евроремонт,"2,5 м",Есть грузовой,Монолитный,,,Наземная,,Елена Игоревна Глушкова,Жилфонд,"Студия, 26,3 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Федеральное агентство недвижимости жилфонд предлагает к приобретению квартиру-студию, в новом доме, в одном из красивейших районов города - перспективно развивающемся микрорайоне арбан. 
квартира с отличным ремонтом, совмещенный санузел выложен кафельной плиткой, балкон остеклен, на натяжные потолки сертификат.
высота потолков 2,7 м., аллюминиевые радиаторы. прекрасный микрорайон с мега развивающейся инфаструктурой.
в шаговой доступности детские сады и школы, торговые и развлекательные центры. 
для детских прогулок интересная детская площадка с мульт.героями.остановки транспорта в двух минутной ходьбе.
агентство недвижимости жилфонд предлагает вам принцип работы под ключ- вы сможете получить комплекс услуг сразу нескольких специалистов- юриста, риэлтора, ипотечного брокера. 
сопровождение на всех этапах сделки является гарантией безопасности наших клиентов.
	
	При звонке, пожалуйста, сообщите номер варианта - 
   
	JV001019100076"
588,259788592,2360000,9,9,,Вторичка,27.0,,,,,С,1 совмещенный,На улицу,1 балкон,Косметический,,,,,,,,ID 72149917,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","ЛЮБАЯ ФОРМА РАСЧЁТА!!! Квартира не в залоге ни в одном банке!

Продаётся прекрасная студия в перспективном и быстро развивающемся районе ""Арбан"" . Район идеально подходит тем, кто ведет активный образ жизни.

Современный монолитно-кирпичный дом.

В подъезде установлена система видео наблюдения.

А теперь о квартире:

общая площадь 27 кв.м. плюс балкон 2.2 кв.м;

видовой 9 этаж; 

В квартире сделан отличный ремонт, санузел в кафельной плитке, установлена сантехника, хорошие качественные смесители. На полу постелен ламинат, потолок натянут, света очень много в квартире, закреплены сразу гардины под шторы

Отличный инвестиционный вариант: недвижимость в цене только растет;

В 100 метрах от дома располагается детский сад ""Дашенька"", начато строительство школы и больницы;

в этом районе есть все социально-значимые объекты (продуктовые магазины, салоны красоты, аптеки и т.д.), в шаговой доступности гипермаркет Поляна и Доминион; а также парк Победы!"
589,258206820,1950000,9,9,,Вторичка,24.0,,,,,С,1 совмещенный,На улицу,1 балкон,Косметический,,,,,,,,ID 72149917,Собственник,"Студия, 24 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам студию в новом доме с ремонтом, все новое. Большой балкон застеклен, квартира очень теплая. Рядом новый детский сад, торговые центры, строятся новая школа и парк. Подходят ипотека и мат. капитал."
590,255223119,2610000,2,9,2020.0,Вторичка,37.0,10.0,,,,1,,На улицу и двор,1 лоджия,Без ремонта,"2,7 м",Есть грузовой,Кирпичный,,,,,Анна Юшкова,Собственник,"1-комн. квартира, 37 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!!!
Финишная чистовая отделка!
Отличная планировка окна выходят на обе стороны!!
Натяжной потолок!!
Рассмотрим ипотеку!
Просмотр в любое время!!!"
591,249664517,2100000,5,9,2020.0,Вторичка,27.0,,,,,С,,На улицу,1 лоджия,Без ремонта,"2,8 м",,Кирпичный,,nan Мусоропровод:Нет,,,Анна Юшкова,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!
Чистовая отделка!
Натяжной потолок в подарок!
Просмотр в любое время!"
592,252004440,2250000,2,9,2020.0,Вторичка,27.0,,,,,С,,На улицу,1 лоджия,Без ремонта,"2,7 м",Есть грузовой,Кирпичный,,,,,Анна Юшкова,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом  сдан!
Район Арбан!
Хороший ремонт будет, с/у в кафеле!
Потолок сертификат!"
593,252592105,4900000,7,9,2021.0,Вторичка,67.1,10.8,,,Изолированная,2,1 совмещенный,На улицу,1 балкон,Евроремонт,"2,7 м",Есть грузовой,,,,,,Светлана Константинова,Собственник,"2-комн. квартира, 67,1 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Новый дом - КИРОВА,206""А""- сдан.Квартира с ремонтом - ламинат, кафель, натяжные потолки. С КЛЮЧАМИ - покажу в удобное для Вас время.Окна на Арбан, 2/2.Никто не жил, в аренду не сдавалась.
Наличный расчет или по ипотеке Сбербанка."
594,256181395,2310000,6,9,2020.0,Вторичка,26.4,,,,,С,1 совмещенный,На улицу,1 балкон,Косметический,,Есть,,,,,,Светлана Константинова,Собственник,"Студия, 26,4 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам однокомнатную квартиру-студию.Новый дом, район ""Арбан"".Покажу в удобное для Вас время.Натяжной потолок, кафель в с/у, линолеум."
595,254523065,4800000,7,9,2020.0,Вторичка,69.0,11.0,,,Изолированная,2,1 совмещенный,,1 балкон,Евроремонт,"2,7 м",Есть грузовой,Монолитный,,nan Мусоропровод:Нет,Наземная,,ID 55911383,Собственник,"2-комн. квартира, 69 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам двухкомнатную квартиру в перспективном новом микрорайоне города Абакана . Сделан новейший ремонт, санузел совмещённый, комнаты все раздельные, зал полукругом на 3 окна с шикарным видом , балкон застеклен.

Рядом супермаркет Поляна, кинотеатр Доминион и садик."
596,255695084,4600000,7,9,,Вторичка,70.0,,,,,3,1 раздельный,На улицу и двор,1 балкон,Без ремонта,,,Монолитно кирпичный,,,,,ID 70723207,Собственник,"3-комн. квартира, 70 м²","Хакасия респ., Абакан, ул. Кирова, 206А",Светлая просторная квартира студия
597,253840990,4450000,7,9,2016.0,Вторичка,70.0,10.0,,,,3,,,1 лоджия,Без ремонта,,4 пасс.,,,,,,ID 70723207,Собственник,"3-комн. квартира, 70 м²","Хакасия респ., Абакан, ул. Кирова, 206А",3 ком квартира улучшенной планировкибез отделки
598,253700089,2250000,6,9,,Вторичка,26.5,,,,,1,,,1 балкон,Без ремонта,,Есть,Кирпичный,,,,,ID 70723207,Собственник,"1-комн. квартира, 26,5 м²","Хакасия респ., Абакан, ул. Кирова, 206А","квартира новая , состояние отличное"
599,261039168,1950000,4,9,,Вторичка,25.0,,,,,С,1 совмещенный,На улицу,1 лоджия,Без ремонта,,,Монолитно кирпичный,,,,,ID 70723207,Собственник,"Студия, 25 м²","Хакасия респ., Абакан, ул. Кирова, 206А",Небольшая уютная квартира в новом доме
600,253777521,4600000,7,9,2021.0,Вторичка,70.0,11.3,,,Изолированная,3,1 раздельный,,1 балкон,Без ремонта,"2,8 м",Есть,,,,Наземная,,ID 69525968,Собственник,"3-комн. квартира, 70 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам 3ком. квартиру в новом доме. Дом сдан. В квартире чистовая отделка стен, на полу стяжка под линолеум или ламинат. Есть балкон, остеклён. Сертификат на натяжной потолок по всей квартире в подарок. Возможна продажа в ипотеку, звоните."
601,253775609,2700000,9,9,2021.0,Вторичка,36.6,10.9,,,,1,1 совмещенный,,1 балкон,Без ремонта,"2,8 м",Есть,,,,Наземная,,ID 69525968,Собственник,"1-комн. квартира, 36,6 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам квартиру в новом доме. Кухня 10,9 кв.м. Квартира на 2 стороны дома. Дом сдан, можно заезжать и делать ремонт. В квартире чистовая отделка стен, на полу стяжка под линолеум или ламинат. Есть балкон, остеклён. Сертификат на натяжной потолок по всей квартире в подарок. Возможна продажа в ипотеку, звоните."
602,255021752,2260000,3,9,2021.0,Вторичка,27.0,,,,,С,1 совмещенный,Во двор,1 балкон,Евроремонт,,,,,,,,ID 67051846,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Многоквартирный жилой дом  расположен в перспективном, развивающемся микрорайоне Арбан, в котором будут построены школы, детские сады, стадион, торговые объекты, поликлиника. 
Дом с современным внешним видом расположен таким образом, что дворовая территория закрыта и защищена от шума со стороны улиц. На дворовой территории проектом предусмотрен необходимый набор площадок для отдыха, игр и занятий физкультурой. Двор и подъезды будут оснащены системой видеонаблюдения."
603,255606681,2350000,1,9,,Вторичка,34.0,,,,,1,1 совмещенный,На улицу,1 балкон,Косметический,,,,,,,,ID 67051846,Собственник,"1-комн. квартира, 34 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Многоквартирный жилой дом расположен в перспективном, развивающемся микрорайоне Арбан, в котором будут построены школы, детские сады, стадион, торговые объекты, поликлиника. Дом с современным внешним видом расположен таким образом, что дворовая территория закрыта и защищена от шума со стороны улиц."
604,255661335,4600000,7,9,,Вторичка,70.0,,,,Смежно-изолированная,3,1 раздельный,На улицу,1 балкон,Косметический,,,,,,,,ID 67051846,Собственник,"3-комн. квартира, 70 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Многоквартирный жилой дом расположен в перспективном, развивающемся микрорайоне Арбан, в котором будут построены школы, детские сады, стадион, торговые объекты, поликлиника. 
Дом с современным внешним видом расположен таким образом, что дворовая территория закрыта и защищена от шума со стороны улиц. На дворовой территории проектом предусмотрен необходимый набор площадок для отдыха, игр и занятий физкультурой. Двор и подъезды будут оснащены системой видеонаблюдения.
3 комнатная квартира по ул. Кирова 206А ,7эт"
605,255167991,2360000,6,9,2020.0,Вторичка,31.0,10.0,,,,1,1 совмещенный,На улицу,1 балкон,Косметический,"2,7 м",Есть грузовой,Монолитный,,nan Мусоропровод:Нет,,,ID 55911383,Собственник,"1-комн. квартира, 31 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам 1 комнатную квартиру в новом микрорайоне нашего города АРБАН-Сити.планировка на одну сторону ( окна не во двор). Совмещённый санузел, чистовая отделка, натяжные потолки в подарок!!!

Дом слан.
Наличный расчёт или Ипотека."
606,255174438,1950000,6,9,2020.0,Вторичка,24.0,,,,,1,1 совмещенный,На улицу,1 балкон,Без ремонта,"2,7 м",,Монолитно кирпичный,,nan Мусоропровод:Нет,,,ID 55911383,Собственник,"1-комн. квартира, 24 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам 1 комнатную квартиру- студию 24 метра. 
Самоотделка чистовая, совмещённый санузел, балкон застеклен. Натяжные потолки в подарок!!

Дом слан!!

Расчёт наличный или Ипотека."
607,257591868,2298000,9,9,2020.0,Вторичка,26.3,,,,,С,,На улицу,1 лоджия,Евроремонт,,"1 пасс., 1 груз.",Монолитно кирпичный,,,Наземная,,ID 54920813,Собственник,"Студия, 26,3 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продается квартира-студия со свежим, хорошим ремонтом и прекрасным видом из окна. Cоврeменный многокваpтирный жилой дом раcположен удаленно от центральной улицы. 
Дворовая территория защищена от шума, оборудована детская площадка, грузовой лифт. 
В шаговой доступности крупные торговые комплексы ""Калина"" и торгово развлекательный Центр ""Доминион"". Покупая с нами квартирув ипотеку мы предоставляем вам скидку на ипотечную ставку, и также даём возможность сэкономить на страховках в два раза за счет наших скидок у страховых компаний. В денежном эквиваленте с нами вы получаете экономию от 250-300т.р рублей за 15 лет ипотеки."
608,255994437,4600000,7,9,2021.0,Вторичка,70.0,,,,,3,,,1 балкон,Косметический,,,Кирпичный,,,,,ID 70935871,Собственник,"3-комн. квартира, 70 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Многоквартирный новый, теплый дом в перспективном районе. 
 Квартира просторная санузел раздельный
 Окна расположены во двор и на улицу.
 Документы готовы. Квартира ждет своего хозяина.
 Звоните!"
609,255817098,4600000,7,9,2021.0,Вторичка,70.0,10.0,,,Смежно-изолированная,3,,На улицу,1 балкон,Косметический,,,Кирпичный,,,,,ID 70935871,Собственник,"3-комн. квартира, 70 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Квартира сдана, документы и ключи на руках!
В подарок сертификат на натяжные потолки!
Полноценная 3 комнатная квартира, распашонка. Большая гостиная с 2 окнами с выходом на застекленный балкон и 2 самостоятельных комнаты на разные стороны. С/у раздельный большой!"
610,256395155,2340000,4,9,,Новостройка,31.0,,,,,1,,На улицу,1 лоджия,,,,,,,,,ID 54920813,Собственник,"1-комн. квартира, 31 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продаётся просторная 1комнатная квартира  30.9кв. Раздельно комната и кухня. Площадь кухни 9.7, а комнаты 14 кв.м. Совершенно новый монолитно- кирпичный дом. Выписка ЕГРН на руках.                  
 -финишнaя отдeлка cтeн пoд обои;
- на полу poвнaя стяжкa под  ламинат или линолeум;
- cертификaт нa натяжные потолки в пoдaрок; 
 -балкон зacтеклён;
-большoй сaнузел.
Cоврeменный многокваpтирный жилой дом раcположен удаленно от центральной улицы. 
Дворовая территория защищена от шума, оборудована детская площадка, грузовой лифт. 
В шаговой доступности крупные торговые комплексы ""Калина"" и торгово развлекательный Центр ""Доминион"". Покупая с нами квартиру в ипотеку мы предоставляем вам скидку на ипотечную ставку, и также даём возможность сэкономить на страховках в два раза за счет наших скидок у страховых компаний. В денежном эквиваленте с нами вы получаете экономию от 250-300т.р рублей за 15 лет ипотеки. А без нас  ровно столько же 250-300т.р. вы переплатите банкам и за страховки"
611,257652177,3100000,9,9,2020.0,Вторичка,38.0,11.0,,,,1,1 совмещенный,На улицу и двор,1 балкон,Евроремонт,,Есть,,,,Наземная,,Светлана Константинова,Собственник,"1-комн. квартира, 38 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Новый дом, район ""Арбан-Сити"".Комнаты на разные стороны.Качественные отделочные материалы, хороший ремонт.КВАРТИРА С КЛЮЧАМИ, просмотр по договоренности."
612,248666571,4115000,7,9,,Вторичка,71.8,8.8,,,,2,1 раздельный,На улицу и двор,1 балкон,Без ремонта,,Есть,Кирпичный,,,,,Светлана Константинова,Собственник,"2-комн. квартира, 71,8 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Новый дом - КИРОВА,206""А"" - сдан. Большая гостиная с 2 окнами (можно перепланировать в 3х-комнатную. Разд. с/у, балкон остеклен. Сертификат на натяжной потолок на всю площадь квартиры."
613,253686653,1950000,4,9,2021.0,Вторичка,23.0,,,,Изолированная,С,,Во двор,1 балкон,Косметический,,,Монолитный,,,,,ID 67051846,Собственник,"Студия, 23 м²","Хакасия респ., Абакан, ул. Кирова, 206А",Квартира с ремонтом
614,253681732,3510000,4,9,,Вторичка,58.0,,,,,2,,На улицу,1 балкон,Без ремонта,,Есть,,,,,,ID 67051846,Собственник,"2-комн. квартира, 58 м²","Хакасия респ., Абакан, ул. Кирова, 206А","2 комн квартира 58 кв.м. в центре города , район ТЦ Поляна- Доминион
-удачная планировка квартиры (распашонка, на две стороны)
-квартира в новостройке
-застройщик МЖФ
-отличная инфраструктура, самый центр города, кинотеатр, ТЦ Поляна, парки, детские сады, школы."
615,259861976,2710000,8,9,,Вторичка,27.0,,,,,С,1 совмещенный,На улицу,1 балкон,Косметический,,,,,,,,ID 72149917,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продажа от собственника.
Новый дом, абсолютно новый ремонт(никто не проживал)
Прописанных нет, документы готовы к оформлению.
Общая площадь 31 кв.м. + лоджия 3 кв.м.
Полноценная 1 комнатная квартира от застройщика, не студия, перепланировки не было, кухня 9 кв.м.
Отличный спальный район, дом в стороне от ул Некрасова, шума от дороги не слышно.
Развитая инфраструктура, все находится в шаговой доступности( кинотеатр, торговые центры, садик, школа, остановки, парки)
Возможен торг."
616,258206763,5050000,8,9,,Вторичка,61.0,13.0,,,Изолированная,2,1 совмещенный,Во двор,1 балкон,Косметический,,,,,,,,ID 72149917,Собственник,"2-комн. квартира, 61 м²","Хакасия респ., Абакан, ул. Кирова, 206А","В шаговой доступности: развлекательный центр Доминион, торговый центр Поляна, Командор, остановки, развлекательный центр Чикен Ленд, новый Детский сад Филипок, магазины, рядом школы с безопасными дорогами.
В подъезде адекватные соседи, парковка во дворе и со стороны улицы Кирова.
Большой лифт, чистый подъезд.
Полностью готова к проживанию!"
617,252584049,2050000,6,9,2020.0,Вторичка,27.0,,,,,С,,На улицу,1 лоджия,Без ремонта,"2,7 м",Есть грузовой,Кирпичный,,,,,Анна Юшкова,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!
Перспективный новый район!
Выполнена в квартире финишная отделка!
Рассмотрим ипотеку, просмотр в любое время!"
618,250094448,4600000,7,9,2020.0,Вторичка,69.0,11.0,,,Изолированная,3,,На улицу и двор,1 лоджия,Без ремонта,"2,8 м",Есть грузовой,Кирпичный,,nan Мусоропровод:Нет,,,Анна Юшкова,Собственник,"3-комн. квартира, 69 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!
Чистовая отделка!
Потолок сертификат!
Рассмотрим ипотеку
Просмотр в любое время!"
619,252005618,4120000,7,9,2020.0,Вторичка,71.0,11.0,,,Изолированная,2,,На улицу,1 лоджия,Без ремонта,"2,7 м",Есть грузовой,Кирпичный,,,,,Анна Юшкова,Собственник,"2-комн. квартира, 71 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!
Чистовая отделка!
Рассмотрим ипотеку, просмотр в любое время!"
620,255084091,1850000,9,9,2020.0,Вторичка,24.1,,,,,С,,Во двор,1 лоджия,Без ремонта,"2,7 м",Есть грузовой,Кирпичный,,,,,Анна Юшкова,Собственник,"Студия, 24,1 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!
Чистовая отделка от застройщика!
Потолок сертификат!
Рассмотрим ипотеку, просмотр в любое время!"
621,252584410,1850000,8,9,2020.0,Вторичка,25.0,,,,,С,,Во двор,1 лоджия,Без ремонта,"2,7 м",Есть грузовой,Кирпичный,,,,,Анна Юшкова,Собственник,"Студия, 25 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!
Отличная планировка: окна выходят во двор!
Чистовая отделка, натяжной потолок в подарок!
Рассмотрим ипотеку, просмотр в любое время!"
622,252004291,2750000,7,9,2020.0,Вторичка,38.0,10.0,,,,1,,На улицу и двор,1 лоджия,Без ремонта,"2,7 м",Есть грузовой,Кирпичный,,,,,Анна Юшкова,Собственник,"1-комн. квартира, 38 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Дом сдан!
чистовая отделка!
Потолок сертификат!
Рассмотрим ипотеку!
Просмотр в любое время!"
623,255395583,1850000,9,9,2021.0,Вторичка,24.1,,,,,С,1 совмещенный,Во двор,1 балкон,Без ремонта,,,Кирпичный,,,,,ID 67051846,Собственник,"Студия, 24,1 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Многоквартирный жилой дом расположен в перспективном, развивающемся микрорайоне Арбан, в котором будут построены школы, детские сады, стадион, торговые объекты, поликлиника. 
Дом с современным внешним видом расположен таким образом, что дворовая территория закрыта и защищена от шума со стороны улиц. На дворовой территории проектом предусмотрен необходимый набор площадок для отдыха, игр и занятий физкультурой. Двор и подъезды будут оснащены системой видеонаблюдения. 
Кирова 206 а,"
624,255520647,2260000,2,9,2020.0,Вторичка,27.0,,,,,С,1 совмещенный,На улицу,1 балкон,Евроремонт,"2,7 м",Есть,Монолитно кирпичный,,,Наземная,,ID 69525968,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам гостинку с хорошим ремонтом.
На полу ламинат. Натяжной потолок по всей квартире.
Сан.узел раздельный.
Есть балкон, остеклен (на полу ламинат).
Можно заезжать и жить.
Помощь в оформлении ипотеки во всех банках.
Звоните, буду рад ответить на ваши вопросы."
625,253775073,2100000,8,9,2021.0,Вторичка,27.0,,,,,1,1 совмещенный,На улицу,1 балкон,Без ремонта,"2,8 м",Есть,,,,Наземная,,ID 69525968,Собственник,"1-комн. квартира, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Продам гостинку в новом доме. Дом сдан. В квартире чистовая отделка стен, на полу стяжка под линолеум или ламинат. Есть балкон, остеклён. Сертификат на натяжной потолок в подарок. Возможна продажа в ипотеку, звоните."
626,253700166,1850000,8,9,,Вторичка,23.0,,,,,1,,,1 лоджия,Косметический,,Есть,Кирпичный,,,,,ID 70723207,Собственник,"1-комн. квартира, 23 м²","Хакасия респ., Абакан, ул. Кирова, 206А",новая квартира без отделки
627,253750044,2700000,7,9,,Вторичка,36.6,11.0,,,,1,,,1 лоджия,Без ремонта,,,Кирпичный,,,,,ID 70723207,Собственник,"1-комн. квартира, 36,6 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Квартира новая,без отделки"
628,257460116,2100000,7,9,,Вторичка,27.0,,,,,С,1 совмещенный,,1 лоджия,Косметический,,,Монолитно кирпичный,,,,,ID 70723207,Собственник,"Студия, 27 м²","Хакасия респ., Абакан, ул. Кирова, 206А","Студия в новом кирпичном доме, частично с ремонтом,ванна ,унитаз установлены"
